,Rainbow,No Double,No Dueling,No PER,No Noisy,No Distributional,No N-steps,DQN,Double,Dueling,PER, Noisy,Distributional,N-steps
2179,0.51691042047532,0.409506398537477,0.363802559414991,0.48217550274223,0.368372943327239,0.453382084095064,0.179616087751371,0.223948811700183,0.257769652650823,0.342321755027422,0.159049360146252,0.296617915904936,0.148080438756856,0.265539305301645
2188,0.51888939462904,0.409194355939918,0.362767410104688,0.482476103777879,0.370960400546199,0.454255803368229,0.177514792899408,0.224852071005917,0.257168866636322,0.343650432407829,0.159763313609468,0.29631315430132,0.149749658625398,0.265361857077833
2197,0.518585675430644,0.408431550317316,0.36219401631913,0.483227561196736,0.369900271985494,0.456482320942883,0.176790571169538,0.225747960108794,0.259746146872167,0.344514959202176,0.160018132366274,0.296010879419764,0.146418857660925,0.263825929283771
2206,0.519638826185102,0.40902934537246,0.360270880361174,0.485327313769752,0.37155756207675,0.456433408577878,0.177878103837472,0.224830699774266,0.260045146726862,0.344920993227991,0.160722347629797,0.294356659142212,0.14627539503386,0.263205417607223
2215,0.52158273381295,0.408273381294964,0.359712230215827,0.485161870503597,0.371852517985611,0.455935251798561,0.176708633093525,0.223021582733813,0.261690647482014,0.344424460431655,0.159622302158273,0.293615107913669,0.144784172661871,0.262140287769784
2224,0.522615315718764,0.407971339005822,0.359158083296014,0.486341244961935,0.372592924317062,0.45409762651142,0.176444245409763,0.22525750111957,0.263322884012539,0.345723242274966,0.161218092252575,0.292879534258845,0.145096283027318,0.261979399910434
2233,0.522747546833185,0.408563782337199,0.357270294380018,0.486619090098127,0.374665477252453,0.455842997323818,0.173059768064228,0.225691347011597,0.264049955396967,0.347457627118644,0.15878679750223,0.290811775200714,0.145405887600357,0.26271186440678
2242,0.524655708573967,0.408262994224789,0.355841848067526,0.48778320746335,0.374500222123501,0.45713016437139,0.172367836517104,0.226121723678365,0.266103953798312,0.347845402043536,0.158596179475789,0.292758773878276,0.147045757441137,0.264771212794314
2251,0.524778761061947,0.408407079646018,0.35575221238938,0.487610619469027,0.374336283185841,0.457964601769911,0.169469026548673,0.226106194690265,0.267256637168142,0.347787610619469,0.157079646017699,0.291592920353982,0.148672566371681,0.265929203539823
2260,0.524019391802556,0.406346408109299,0.356544733362715,0.487439400617012,0.374173644777435,0.457910973997356,0.167033935654473,0.223887174966946,0.269722344645218,0.347730277655355,0.157778757161745,0.293080652269722,0.148523578669017,0.265315116791538
2269,0.52414398595259,0.406496927129061,0.357330992098332,0.487708516242318,0.374890254609306,0.45873573309921,0.162862159789289,0.2243195785777,0.269973661106234,0.347234416154521,0.157594381035996,0.2928007023705,0.148375768217735,0.26558384547849
2278,0.523830345430695,0.407083515522519,0.356799300393529,0.488850021862702,0.374726716222125,0.459991254919108,0.163970266724967,0.226060341058155,0.271097507651946,0.34805421950153,0.158723218189768,0.293834717971141,0.147354613030171,0.265850459116747
2287,0.524825783972125,0.406358885017422,0.356707317073171,0.488240418118467,0.376306620209059,0.459494773519164,0.162891986062718,0.228222996515679,0.270905923344948,0.34712543554007,0.156794425087108,0.294425087108014,0.145470383275261,0.26698606271777
2296,0.526681127982646,0.406941431670282,0.355748373101952,0.488503253796095,0.375704989154013,0.461605206073753,0.16355748373102,0.227765726681128,0.273318872017354,0.347505422993492,0.156182212581345,0.293709327548807,0.146637744034707,0.267678958785249
2305,0.528522039757995,0.40751944684529,0.353932584269663,0.487899740708729,0.376404494382022,0.462834917891098,0.161624891961971,0.227312013828868,0.273984442523768,0.345721694036301,0.155574762316335,0.291270527225583,0.145635263612792,0.269230769230769
2314,0.529487731381834,0.406801549720189,0.352991820921223,0.485578992681877,0.374085234610418,0.463194145501507,0.163151097718468,0.228153250107619,0.274214377959535,0.346965131295738,0.156693930262591,0.289281102023246,0.147223417993973,0.269909599655618
2323,0.530874785591767,0.4073756432247,0.352487135506003,0.486277873070326,0.373927958833619,0.463979416809605,0.162092624356775,0.230274442538593,0.276157804459691,0.346054888507719,0.156089193825043,0.289451114922813,0.144939965694683,0.27229845626072
2332,0.532678342588637,0.40965399401965,0.353695002135839,0.486544211875267,0.373771892353695,0.461341307133703,0.161042289619821,0.231524989320803,0.277659120034173,0.343442973088424,0.15719777872704,0.287056813327638,0.143528406663819,0.27210593763349
2341,0.533617021276596,0.411489361702128,0.351063829787234,0.485106382978723,0.372340425531915,0.463404255319149,0.160425531914894,0.231063829787234,0.277446808510638,0.342127659574468,0.157446808510638,0.28468085106383,0.142978723404255,0.27063829787234
2350,0.534972445951675,0.412038999576092,0.348452734209411,0.48410343365833,0.372191606612972,0.46417973717677,0.157693938109368,0.232725731242052,0.277660025434506,0.342518016108521,0.154302670623145,0.28486646884273,0.142857142857143,0.270453582026282
2359,0.536317567567568,0.414273648648649,0.34839527027027,0.484375,0.370777027027027,0.463682432432432,0.156672297297297,0.230996621621622,0.27491554054054,0.342060810810811,0.154560810810811,0.283361486486486,0.143158783783784,0.270692567567568
2368,0.538073201514514,0.413967185527977,0.349600336558687,0.486327303323517,0.369793857803955,0.465713083718973,0.156079091291544,0.232225494320572,0.274295330248212,0.341607067732436,0.155237694572991,0.28270929743374,0.143458140513252,0.270509045014724
2377,0.538977367979883,0.414501257334451,0.347862531433361,0.486588432523051,0.369656328583403,0.466471081307628,0.153813914501257,0.231768650461023,0.276194467728416,0.340737636211232,0.154233025984912,0.279966471081308,0.142078792958927,0.269907795473596
2386,0.539874739039666,0.415031315240084,0.344885177453027,0.487682672233821,0.37035490605428,0.468058455114822,0.152818371607516,0.230480167014614,0.275574112734864,0.340292275574113,0.153653444676409,0.278914405010438,0.14321503131524,0.27098121085595
2395,0.540349417637271,0.413893510815308,0.343178036605657,0.489600665557404,0.370216306156406,0.469217970049917,0.15432612312812,0.229617304492512,0.27495840266223,0.339434276206323,0.151830282861897,0.277870216306156,0.14351081530782,0.269966722129784
2404,0.542063820969747,0.414007459593867,0.33899709904683,0.49026108578533,0.372565271446332,0.470368835474513,0.153750518027352,0.229589722337339,0.274347285536676,0.338168255283879,0.150849564857024,0.277248238707004,0.145462080397845,0.271446332366349
2413,0.542939719240297,0.413707679603633,0.337324525185797,0.490503715937242,0.372006606110652,0.470685383980182,0.152353426919901,0.228736581337737,0.272914946325351,0.336498761354253,0.152353426919901,0.277456647398844,0.14616019818332,0.269199009083402
2422,0.544631838749486,0.414644179350062,0.333607568901686,0.492389962978198,0.37145207733443,0.470588235294118,0.150555327025915,0.229123817359111,0.272315919374743,0.336487042369395,0.151378033730975,0.276018099547511,0.145619086795557,0.269436445907034
2431,0.546311475409836,0.415163934426229,0.332786885245902,0.493032786885246,0.373360655737705,0.470081967213115,0.149180327868852,0.227868852459016,0.270901639344262,0.33483606557377,0.150819672131148,0.276229508196721,0.145491803278689,0.269262295081967
2440,0.54797876684361,0.41649652919559,0.33197223356472,0.492854226214782,0.373621886484279,0.470396080032666,0.146590445079624,0.229481420988158,0.271131073907717,0.334422213148224,0.152307064107799,0.278072682727644,0.146590445079624,0.269497754185382
2449,0.548413344182262,0.418226200162734,0.331163547599674,0.493490642799024,0.375101708706265,0.470301057770545,0.145646867371847,0.229861676159479,0.272172497965826,0.334011391375102,0.152969894222946,0.276240846216436,0.146460537021969,0.268917819365338
2458,0.54843940008107,0.418321848398865,0.328739359546007,0.495338467774625,0.376570733684637,0.470612079448723,0.143899473044183,0.229428455614106,0.273206323469801,0.333603567085529,0.153627888123227,0.277259829752736,0.146736927442238,0.268747466558573
2467,0.550080775444265,0.418012924071082,0.327544426494346,0.495961227786753,0.373586429725363,0.47172859450727,0.141760904684976,0.229402261712439,0.274232633279483,0.333198707592892,0.152665589660743,0.277059773828756,0.145799676898223,0.266962843295638
2476,0.550503018108652,0.419315895372233,0.326760563380282,0.496177062374246,0.374245472837022,0.472032193158954,0.1420523138833,0.22897384305835,0.274446680080483,0.334406438631791,0.153319919517103,0.278068410462777,0.144466800804829,0.263983903420523
2485,0.552125100240577,0.419807538091419,0.32598235765838,0.495188452285485,0.374899759422614,0.47233360064154,0.141539695268645,0.228548516439455,0.275461106655974,0.332397754611067,0.152365677626303,0.27626303127506,0.145148356054531,0.26383319967923
2494,0.553335996803835,0.41949660407511,0.325609268877347,0.49420695165801,0.375149820215741,0.4730323611666,0.142229324810228,0.229324810227727,0.276068717538953,0.330403515781063,0.153016380343588,0.277267279264882,0.146224530563324,0.264482620854974
2503,0.554140127388535,0.419984076433121,0.324442675159236,0.494426751592357,0.374203821656051,0.474124203821656,0.14171974522293,0.228105095541401,0.278264331210191,0.330812101910828,0.151671974522293,0.277468152866242,0.14609872611465,0.265525477707006
2512,0.555335184450615,0.421261404204681,0.322094406981357,0.496231654105514,0.375247917493058,0.474414914716382,0.140023800079334,0.227290757635859,0.279650932169774,0.329631098770329,0.151923839746132,0.277667592225307,0.145973819912733,0.265370884569615
2521,0.556521739130435,0.422134387351779,0.322529644268775,0.49604743083004,0.376679841897233,0.471936758893281,0.141501976284585,0.228458498023715,0.281422924901186,0.328458498023715,0.153754940711462,0.279051383399209,0.145059288537549,0.265612648221344
2530,0.558093737692005,0.423395037416306,0.320992516738874,0.497046081134305,0.377313903111461,0.473808586057503,0.141788105553367,0.227254824734147,0.283182355257976,0.330051201260339,0.154391492713667,0.278062229224104,0.14612051988972,0.265852697912564
2539,0.558477237048666,0.423861852433281,0.32182103610675,0.497252747252747,0.378335949764521,0.474882260596546,0.140502354788069,0.227629513343799,0.283359497645212,0.330847723704866,0.155808477237049,0.277864992150706,0.146389324960754,0.266875981161695
2548,0.560031286664059,0.425107547907704,0.321079389910051,0.496675791943684,0.377004301916308,0.475166210402816,0.140789988267501,0.228001564333203,0.285099726241689,0.330856472428627,0.155651153695737,0.278451310129057,0.14704732107939,0.267109894407509
2557,0.561184723304754,0.425954793452845,0.319563522992985,0.497661730319564,0.377630553390491,0.476617303195635,0.141465315666407,0.228760717069369,0.284489477786438,0.330085736554949,0.155884645362432,0.278643803585347,0.147700701480904,0.268511301636789
2566,0.561165048543689,0.427961165048544,0.32,0.497864077669903,0.378640776699029,0.478446601941748,0.140970873786408,0.227572815533981,0.28621359223301,0.330097087378641,0.157281553398058,0.278058252427184,0.149514563106796,0.268349514563107
2575,0.561919504643963,0.429953560371517,0.319272445820433,0.498452012383901,0.378869969040248,0.477167182662539,0.141640866873065,0.227554179566563,0.285216718266254,0.328947368421053,0.155185758513932,0.277863777089783,0.150541795665635,0.268575851393189
2584,0.561126108754339,0.429232549170845,0.317778634785962,0.495950636328577,0.380640185113768,0.478210566910914,0.141920555341304,0.225993058233706,0.285383725414578,0.328191284226764,0.155032780563054,0.277670651754724,0.149633629001157,0.268800617045893
2593,0.561875480399693,0.4304381245196,0.318601076095311,0.497309761721753,0.378939277478862,0.478093774019985,0.142198308993082,0.227517294388932,0.287086856264412,0.328593389700231,0.154112221368178,0.278247501921599,0.149884704073789,0.267486548808609
2602,0.563385675986212,0.430869398697817,0.317502872462658,0.498276522405209,0.379548065875144,0.479126771351972,0.139793182688625,0.228265032554577,0.288012255840674,0.327460743010341,0.154729988510149,0.278820375335121,0.149368058215243,0.266564534661049
2611,0.564885496183206,0.43206106870229,0.315648854961832,0.499236641221374,0.381297709923664,0.480152671755725,0.140458015267176,0.22824427480916,0.288549618320611,0.325954198473282,0.155725190839695,0.276335877862595,0.147709923664122,0.266793893129771
2620,0.564853556485356,0.432483834157474,0.315709395207303,0.500190186382655,0.381894256371244,0.480410802586535,0.143400532521871,0.227082540890072,0.290604792696843,0.326740205401293,0.154811715481172,0.275389882084443,0.147965005705591,0.267021681247623
2629,0.56633813495072,0.43366186504928,0.316527672479151,0.499620924943139,0.383244882486732,0.479150871872631,0.143290371493556,0.2289613343442,0.291508718726308,0.327141774071266,0.155799848369977,0.274829416224412,0.149355572403336,0.266489764973465
2638,0.567812618058179,0.434831885153003,0.31696259916887,0.498677748394409,0.384964110313563,0.478655081224027,0.142425387230827,0.22667170381564,0.291650925576124,0.3275406120136,0.154892330940688,0.273139403097847,0.150736683037401,0.26898375519456
2647,0.568900602409639,0.436746987951807,0.317018072289157,0.500376506024096,0.385165662650602,0.480045180722892,0.14269578313253,0.227786144578313,0.293674698795181,0.328689759036145,0.155120481927711,0.27183734939759,0.151355421686747,0.269201807228916
2656,0.569981238273921,0.436022514071295,0.318198874296435,0.501313320825516,0.385741088180113,0.481801125703565,0.143339587242026,0.227767354596623,0.292307692307692,0.328330206378987,0.155347091932458,0.271669793621013,0.153095684803002,0.271294559099437
2665,0.571428571428571,0.43717277486911,0.318623784592371,0.50149588631264,0.386312640239342,0.482797307404637,0.146222887060583,0.226252804786836,0.293193717277487,0.326477187733732,0.155198204936425,0.273373223635004,0.153702318623785,0.271877337322364
2674,0.5721207603429,0.438315318673127,0.318673127096534,0.50316809541558,0.385389489377562,0.483041371598956,0.146477823332091,0.224002981736862,0.292210212448751,0.3276183376817,0.154304882594111,0.272083488632128,0.153559448378681,0.272828922847559
2683,0.572808320950966,0.437964338781575,0.318350668647845,0.50408618127786,0.385586924219911,0.484769687964339,0.144873699851412,0.223997028231798,0.291976225854383,0.328380386329866,0.154531946508172,0.270059435364042,0.153789004457652,0.274145616641902
2692,0.573861532765642,0.43761569788967,0.31803035912625,0.504998148833765,0.387263976305072,0.486116253239541,0.146982599037394,0.223620881155128,0.293224731580896,0.328767123287671,0.153646797482414,0.269900037023325,0.154387263976305,0.274713069233617
2701,0.575276752767528,0.438745387453875,0.317343173431734,0.506642066420664,0.387084870848708,0.487822878228782,0.144649446494465,0.221771217712177,0.292250922509225,0.327306273062731,0.153874538745387,0.2690036900369,0.154981549815498,0.274538745387454
2710,0.576682603898492,0.439132033835969,0.315189407870541,0.505700625229864,0.387642515630747,0.488047076130931,0.145273997793306,0.220301581463773,0.293122471496874,0.328429569694741,0.151894078705406,0.267377712394263,0.153732990069879,0.273262228760574
2719,0.577712609970675,0.439882697947214,0.314149560117302,0.50733137829912,0.388563049853372,0.487903225806452,0.143328445747801,0.219208211143695,0.292521994134897,0.326612903225806,0.151026392961877,0.266129032258064,0.153958944281525,0.273093841642229
2728,0.578005115089514,0.440993788819876,0.313116550968213,0.508951406649616,0.389842893679211,0.487394957983193,0.142491779320424,0.220314212641578,0.294117647058824,0.324442820606503,0.149433686518085,0.264888564121301,0.153818048958714,0.275484106686153
2737,0.577931536780772,0.442097596504006,0.314639475600874,0.510560815731974,0.390386016023307,0.488346686088857,0.140932265112892,0.221048798252003,0.295702840495266,0.323743627093955,0.148943918426803,0.264020393299344,0.154406409322651,0.277858703568827
2746,0.579310344827586,0.442468239564428,0.316878402903811,0.50961887477314,0.391288566243194,0.487840290381125,0.140834845735027,0.22032667876588,0.297277676950998,0.32486388384755,0.1502722323049,0.264246823956443,0.154990925589837,0.279491833030853
2755,0.579956584659913,0.444283646888567,0.31548480463097,0.509768451519537,0.392185238784371,0.488422575976845,0.141461649782923,0.219971056439942,0.298842257597684,0.324167872648336,0.150506512301013,0.26410998552822,0.154486251808972,0.280028943560058
2764,0.579877389109268,0.444644789037144,0.315542733501623,0.511359538406058,0.393436711143166,0.489001081860801,0.141002524341868,0.220699603317706,0.300036062026686,0.323115759105662,0.15109989181392,0.264334655607645,0.154345474215651,0.280923187883159
2773,0.581236520488857,0.445722501797268,0.314521926671459,0.511502516175413,0.39432063263839,0.488856937455068,0.141265276779295,0.221423436376707,0.301581595974119,0.320632638389648,0.150611071171819,0.263838964773544,0.156362329259526,0.279295470884256
2782,0.582586886420638,0.446076675026872,0.31637405947689,0.510927982801863,0.394840558939448,0.488713722680043,0.140451451092798,0.222142601218201,0.30060910068076,0.319598710139735,0.150483697599427,0.263346470798997,0.156574704407023,0.279469724113221
2791,0.582857142857143,0.4475,0.316785714285714,0.511785714285714,0.396071428571429,0.488214285714286,0.14,0.222857142857143,0.299642857142857,0.32,0.148214285714286,0.265,0.156071428571429,0.278928571428571
2800,0.583837664649341,0.44749021003916,0.316838732645069,0.512993948024208,0.398006407974368,0.488074047703809,0.138839444642221,0.223567105731577,0.301174795300819,0.320398718405126,0.147383410466358,0.265930936276255,0.158063367746529,0.27874688501246
2809,0.58374733853797,0.448545067423705,0.316891412349184,0.514549325762952,0.399219304471256,0.489709013484741,0.140525195173882,0.221788502484031,0.301632363378282,0.321149751596877,0.146202980837473,0.265436479772889,0.15791341376863,0.279276082327892
2818,0.582950123806155,0.450300672090555,0.315882561018748,0.51326494517156,0.398655818889282,0.489211177927131,0.140785284754156,0.222497347010966,0.302087018040325,0.320481075344889,0.146798726565264,0.267067562787407,0.157764414573753,0.279094446409621
2827,0.582863187588152,0.450282087447109,0.314174894217207,0.513046544428773,0.397390691114245,0.488716502115656,0.141396332863188,0.223906911142454,0.302538787023977,0.319464033850494,0.145275035260931,0.267630465444288,0.156911142454161,0.278561354019746
2836,0.583479789103691,0.451318101933216,0.312829525483304,0.514235500878735,0.396836555360281,0.490333919156415,0.141652021089631,0.224956063268893,0.301933216168717,0.318804920913884,0.146924428822496,0.26713532513181,0.15676625659051,0.280140597539543
2845,0.581990189208129,0.452347582340575,0.313244569025928,0.51541695865452,0.396636299929923,0.489138051857043,0.141205325858444,0.224246671338472,0.300981079187106,0.319201121233357,0.147161878065872,0.266292922214436,0.156622284512964,0.280658724597057
2854,0.582605658400279,0.452322738386308,0.31330771917569,0.514146000698568,0.397834439399232,0.489346838980091,0.141110723017813,0.222843171498428,0.30143206426825,0.318197694725812,0.147048550471533,0.266852951449528,0.154732797764583,0.282221446035627
2863,0.583217270194986,0.451949860724234,0.312674094707521,0.514275766016713,0.397632311977716,0.489554317548746,0.139623955431755,0.221796657381616,0.301532033426184,0.316852367688022,0.147980501392758,0.267409470752089,0.153899721448468,0.282729805013928
2872,0.584519264144394,0.453661922943422,0.311350225616106,0.514057618882332,0.397431447414092,0.490107601527247,0.137799375216939,0.221450885109337,0.302672683096147,0.315862547726484,0.148559527941687,0.267615411315515,0.153418951752864,0.282193682749045
2881,0.585121107266436,0.453979238754325,0.31038062283737,0.51522491349481,0.396193771626298,0.490657439446367,0.136332179930796,0.222837370242215,0.30242214532872,0.31522491349481,0.148442906574394,0.266435986159169,0.151903114186851,0.284429065743945
2890,0.586409106588479,0.454984477406002,0.311831666091756,0.516729906864436,0.396343566747154,0.49154880993446,0.136598827181787,0.223525353570197,0.303897895826147,0.315626077957917,0.149016902380131,0.268023456364264,0.152121421179717,0.284580889962056
2899,0.586313617606603,0.455295735900963,0.311898211829436,0.517193947730399,0.398211829436038,0.491746905089409,0.136519944979367,0.22455295735901,0.305020632737276,0.314993122420908,0.148899587345254,0.267193947730399,0.152338376891334,0.283356258596974
2908,0.585533081933493,0.456290709633185,0.313678436750086,0.516626671237573,0.399725745629071,0.493315049708605,0.135070277682551,0.225917038052794,0.306479259513198,0.315049708604731,0.15083990401097,0.266712375728488,0.150497086047309,0.284538909838876
2917,0.586466165413534,0.45727956254272,0.314764183185236,0.516404647983595,0.399863294600137,0.492481203007519,0.134654818865345,0.228298017771702,0.306561859193438,0.315447710184552,0.151059466848941,0.266917293233083,0.151059466848941,0.286056049213944
2926,0.586712095400341,0.457580919931857,0.316865417376491,0.517206132879046,0.400681431005111,0.492333901192504,0.135945485519591,0.228620102214651,0.308688245315162,0.314821124361158,0.151959114139693,0.26541737649063,0.151618398637138,0.285860306643952
2935,0.587635869565217,0.458899456521739,0.316236413043478,0.518342391304348,0.401154891304348,0.49320652173913,0.135869565217391,0.228940217391304,0.309103260869565,0.314198369565217,0.152853260869565,0.266983695652174,0.153532608695652,0.286684782608696
2944,0.58753809685066,0.4595326786319,0.316965797494074,0.518117168980698,0.40298002031832,0.49339654588554,0.135794107687098,0.229258381307145,0.309854385370809,0.315272604131392,0.152387402641382,0.267185912631222,0.153403318658991,0.286149678293261
2953,0.588116137744767,0.460499662390277,0.317690749493585,0.519581363943282,0.404794058068872,0.493585415259959,0.135043889264011,0.229237002025658,0.309925725860905,0.316002700877785,0.152261985145172,0.268062120189061,0.154962862930452,0.286630654962863
2962,0.588017502524402,0.461124200605857,0.317738135307977,0.520363513968361,0.40356782228206,0.495119488387748,0.134298216088859,0.228542578256479,0.308986873106698,0.316728374284753,0.151800740491417,0.267923258162235,0.1524739145069,0.287781891618983
2971,0.58758389261745,0.462751677852349,0.318120805369127,0.521476510067114,0.405369127516779,0.495302013422819,0.135234899328859,0.228859060402685,0.309060402684564,0.318456375838926,0.151006711409396,0.268791946308725,0.154362416107383,0.287919463087248
2980,0.587822014051522,0.464034794245567,0.318835731013717,0.522248243559719,0.406825025092004,0.49615255938441,0.133824021411843,0.229173636667782,0.309468049514888,0.317832050853128,0.150552024088324,0.267648042823687,0.15423218467715,0.287721646035463
2989,0.588725817211474,0.465310206804536,0.319879919946631,0.52234823215477,0.407271514342895,0.495330220146765,0.134089392928619,0.229152768512342,0.30787191460974,0.319546364242829,0.150100066711141,0.26717811874583,0.154102735156771,0.28819212808539
2998,0.589624210176255,0.466245427336215,0.319920186232125,0.522780179580978,0.407715330894579,0.495843032923179,0.134353175922847,0.228466910542068,0.308613235783173,0.318922514133688,0.151313601596275,0.268041237113402,0.153974060525441,0.287662121715996
3007,0.590848806366048,0.46551724137931,0.320291777188329,0.522877984084881,0.407493368700265,0.496021220159151,0.135278514588859,0.229111405835544,0.310676392572944,0.317970822281167,0.153514588859416,0.269230769230769,0.155172413793103,0.286140583554377
3016,0.591074380165289,0.466446280991736,0.321652892561983,0.524297520661157,0.408264462809917,0.496198347107438,0.136859504132231,0.228760330578512,0.312066115702479,0.31900826446281,0.153388429752066,0.268760330578512,0.155371900826446,0.286942148760331
3025,0.590969017798286,0.466710613052076,0.323335530652604,0.524719841793013,0.409030982201714,0.497692814765985,0.136123928806856,0.228740936058009,0.312788398154252,0.319709953856295,0.152603823335531,0.267963085036256,0.155240606460119,0.287409360580092
3034,0.591521524811042,0.465987512323365,0.322707854091357,0.52481104173513,0.410121590535656,0.497863950049294,0.135392704567861,0.229378902398948,0.312520538941834,0.32073611567532,0.152152481104174,0.268485047650345,0.155438711797568,0.287216562602695
3043,0.591743119266055,0.463958060288335,0.323394495412844,0.525229357798165,0.410222804718218,0.497051114023591,0.135321100917431,0.229357798165138,0.311926605504587,0.318152031454784,0.151376146788991,0.268020969855832,0.154652686762779,0.288007863695937
3052,0.592943482522052,0.465207448546227,0.325057170859196,0.526298595230317,0.40999673309376,0.497223129696178,0.133289774583469,0.23031688990526,0.313296308395949,0.315909833387782,0.15125775890232,0.268866383534792,0.15452466514211,0.288141130349559
3061,0.593485342019544,0.464820846905537,0.325407166123779,0.527035830618893,0.409771986970684,0.498045602605863,0.131921824104235,0.231596091205212,0.313029315960912,0.314332247557003,0.149837133550489,0.269381107491857,0.151791530944625,0.287947882736156
3070,0.594673595323157,0.466060409223774,0.326079896070153,0.527119194543683,0.41149723936343,0.498538486521598,0.130886651510231,0.232867814225398,0.312439103605067,0.314063007469958,0.14939915556999,0.267619356934069,0.152322182526794,0.288405326404677
3079,0.595854922279793,0.466645077720207,0.324158031088083,0.527525906735751,0.410621761658031,0.498380829015544,0.131476683937824,0.231865284974093,0.313147668393782,0.313795336787565,0.149935233160622,0.267487046632124,0.15220207253886,0.289507772020725
3088,0.596383597029383,0.467226348078786,0.325153374233129,0.526961575718437,0.411688731030029,0.497578301582176,0.130125928317727,0.231837261866322,0.314175008072328,0.313206328705199,0.150791088149822,0.26800129157249,0.151759767516952,0.288989344526962
3097,0.595621377978107,0.468126207340631,0.324533161622666,0.527688345138442,0.413393432066967,0.497102382485512,0.129748873148744,0.232453316162267,0.314874436574372,0.311976819059884,0.150676110753381,0.268190598840953,0.152607855763039,0.288795878943979
3106,0.596468699839486,0.469341894060995,0.323916532905297,0.526163723916533,0.414767255216693,0.495666131621188,0.128731942215088,0.232423756019262,0.314285714285714,0.313322632423756,0.15024077046549,0.265168539325843,0.151203852327448,0.288282504012841
3115,0.596030729833547,0.469270166453265,0.323623559539052,0.527208706786172,0.416453265044814,0.495198463508323,0.127400768245839,0.232394366197183,0.314980793854033,0.312419974391805,0.150768245838668,0.266325224071703,0.15044814340589,0.288732394366197
3124,0.597191190552186,0.470475582508777,0.324609000957549,0.526970954356846,0.41812958825407,0.495052665177146,0.127353973827003,0.233641876795404,0.315352697095436,0.314075965528248,0.150654324928184,0.267475263325886,0.151292690711778,0.289498882859879
3133,0.597390197326544,0.471992361553151,0.32399745385105,0.527371101209421,0.418523233609166,0.493634627625716,0.126352641629535,0.232972628898791,0.316677275620624,0.313494589433482,0.150541056651814,0.267027371101209,0.149904519414386,0.288669637173775
3142,0.59790542684862,0.471913678197398,0.324976198032371,0.528086321802602,0.418914630276103,0.493494128847985,0.127578546493177,0.23167248492542,0.315772770549032,0.312281815296731,0.150428435417328,0.267534116153602,0.149476356712155,0.290066645509362
3151,0.598101265822785,0.471518987341772,0.324683544303797,0.52879746835443,0.420253164556962,0.493354430379747,0.126898734177215,0.231329113924051,0.316455696202532,0.311708860759494,0.150632911392405,0.268987341772152,0.15126582278481,0.289873417721519
3160,0.598611549384664,0.472388766172294,0.326285894603976,0.52887346165983,0.419375197223099,0.494477753234459,0.12622278321237,0.233196591984853,0.317765856737141,0.312085831492584,0.15020511202272,0.26980119911644,0.150836225938782,0.289365730514358
3169,0.599748269351794,0.471994965387036,0.325991189427313,0.529263687853996,0.420075519194462,0.494965387035872,0.126494650723726,0.233480176211454,0.318124606670862,0.312775330396476,0.151353052234109,0.269351793580869,0.150723725613593,0.287602265575834
3178,0.598368371509256,0.473172262315657,0.326325698148729,0.529965484781927,0.420144336366489,0.493881393159711,0.126137433322874,0.233134609350486,0.319422654534045,0.311578286790085,0.153122058362096,0.269846250392218,0.149984311264512,0.287417634138688
3187,0.598873591989987,0.473717146433041,0.325093867334168,0.530350438047559,0.418961201501877,0.491864831038799,0.124843554443054,0.233416770963705,0.321339173967459,0.310387984981227,0.15206508135169,0.269712140175219,0.150500625782228,0.288485607008761
3196,0.599375975039002,0.473946957878315,0.325741029641186,0.530421216848674,0.420592823712948,0.492979719188768,0.12418096723869,0.233073322932917,0.321060842433697,0.308892355694228,0.152574102964119,0.269578783151326,0.150078003120125,0.28798751950078
3205,0.598942128189172,0.47417548226509,0.326384567517113,0.529869321717486,0.419726197884256,0.49315494710641,0.124766645924082,0.232731798382078,0.321095208462974,0.308338518979465,0.151835718730554,0.269446172993155,0.149968886123211,0.286869943995022
3214,0.600062053986969,0.473471920570897,0.326714241390009,0.52994104871238,0.421036301582377,0.492708656531182,0.125038783741855,0.233633260937015,0.321749922432516,0.307477505429724,0.15172199813838,0.26962457337884,0.150170648464164,0.287620229599752
3223,0.599628712871287,0.474628712871287,0.326732673267327,0.53125,0.421410891089109,0.492574257425743,0.124690594059406,0.233910891089109,0.323019801980198,0.306002475247525,0.151608910891089,0.271039603960396,0.149752475247525,0.287747524752475
3232,0.600123418697933,0.476087627275532,0.32829373650108,0.531626041345264,0.420549213205801,0.492749151496452,0.123418697932737,0.232952792348041,0.324591175563098,0.305152730638692,0.150570811477939,0.271829682196853,0.149645171243443,0.289108299907436
3241,0.600923076923077,0.475692307692308,0.328,0.532307692307692,0.421538461538461,0.493538461538462,0.121538461538462,0.233538461538462,0.324615384615385,0.304307692307692,0.151076923076923,0.272615384615385,0.148923076923077,0.290153846153846
3250,0.601411475912857,0.476219699294262,0.326787358085302,0.533292420988033,0.422829088677509,0.492789199140841,0.120282295182571,0.232586683031605,0.324639459957042,0.304081006443694,0.151887081926971,0.272783062289046,0.147898128260203,0.290273089904879
3259,0.601285189718482,0.476438188494492,0.327111383108935,0.534577723378213,0.423500611995104,0.49235006119951,0.118421052631579,0.232252141982864,0.324051407588739,0.304467564259486,0.152080783353733,0.272643818849449,0.147796817625459,0.288861689106487
